name,orcid,source_id,journal_name,title,year,author_count,authors,doi,article_url,link,quality_rank,sjr_quartile,citation_percentile,cited_by_count,fwci,oa_status,oa_url,publication_status,source
Neil Fargher,0000-0003-2604-109X,,Auditing: A Journal of Practice and Theory,Further Evidence on the Effect of Regulation on the Exit of Small Auditors from the Audit Market and Resulting Audit Quality,2018,3.0,"Fargher, N, Jiang, A & Yu, Y",10.2308/ajpt-51943,https://doi.org/10.2308/ajpt-51943,,A*,Q1,0.87568186,12.0,1.7265,closed,,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,Australian Accounting Review,Trends in Auditor Reporting in Australia: A Synthesis and Opportunities for Research,2016,3.0,"Carson, E, Zhang, Y & Fargher, N",10.1111/auar.12124,https://doi.org/10.1111/auar.12124,,B,Q2,0.97964435,26.0,10.2106,green,https://eprints.qut.edu.au/89271/8/89271.pdf,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,International Journal of Auditing,Audit Quality for US-listed Chinese Companies,2016,3.0,"Dang, C, Fargher, N & Lee, G",10.1111/ijau.12085,https://doi.org/10.1111/ijau.12085,,A,Q1,0.88115446,16.0,1.4843,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ijau.12085,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,Management Science,Does Short Selling Amplify Price Declines or Align Stocks with Their Fundamental Values?,2014,2.0,"Curtis, A & Fargher, N",10.1287/mnsc.2013.1872,https://doi.org/10.1287/mnsc.2013.1872,,A*,Q1,0.98376032,65.0,12.7869,closed,,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,Accounting and Finance,How do auditors perceive CEO's risk-taking incentives?,2014,3.0,"Fargher, N, Jiang, A & Yu, Y",10.1111/acfi.12044,https://doi.org/10.1111/acfi.12044,,A,Q1,0.97323078,57.0,8.672,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/acfi.12044,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,Accounting Forum,Changes in the measurement of fair value: Implications for accounting earnings,2014,2.0,"Fargher, N & Zhang, J",10.1016/j.accfor.2014.06.002,https://doi.org/10.1016/j.accfor.2014.06.002,,A,Q1,0.97717065,43.0,9.8435,green,http://dro.dur.ac.uk/16736/,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,Journal of Contemporary Accounting and Economics,"Cross-listing as a Global Depository Receipt: The influence of emerging markets, regulation, and accounting regime",2014,3.0,"Chugh, S, Fargher, N & Wright, S",10.1016/j.jcae.2014.10.004,https://doi.org/10.1016/j.jcae.2014.10.004,,A,Q2,0.81973663,8.0,0.8155,closed,,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,Pacific Accounting Review,"The influence of sunk costs, personal responsibility and culture on the tendency of accountants to facilitate escalation of commitment",2014,3.0,"Fukofuka, P, Fargher, N & Wang, Z",10.1108/par-12-2012-0065,https://doi.org/10.1108/par-12-2012-0065,,B,Q2,0.21228159,3.0,0.0,closed,,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,Journal of Business Ethics,Companies Use of Whistle-Blowing to Detect Fraud: An Examination of Corporate Whistle-blowing Policies,2012,2.0,"Lee, Y & Fargher, N",10.1007/s10551-012-1348-9,https://doi.org/10.1007/s10551-012-1348-9,,A,Q1,0.98291173,158.0,12.9937,closed,,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,Australian Accounting Review,Audit Reports in Australia during the Global Financial Crisis,2011,3.0,"Xu, Y, Jiang, A, Fargher, N et al",10.1111/j.1835-2561.2010.00118.x,https://doi.org/10.1111/j.1835-2561.2010.00118.x,,B,Q2,0.97270204,71.0,7.5711,closed,,published,ANU staff profile
Neil Fargher,0000-0003-2604-109X,,The International Journal of Accounting,Accounting for investments and the relevance of losses to firm value,2010,3.0,"Fargher, N, Wu, H & Wright, S",10.1016/j.intacc.2010.01.005,https://doi.org/10.1016/j.intacc.2010.01.005,,A,Q2,0.94728672,32.0,4.5296,closed,,published,ANU staff profile
Susanna Ho,,,Information Systems Research,Continued Voluntary Participation Intention in Firm-Participating Open Source Software Projects,2017,2.0,"Ho, S & Rai, A",10.1287/isre.2016.0687,https://doi.org/10.1287/isre.2016.0687,,A*,Q1,0.97617121,61.0,9.4234,closed,,published,ANU staff profile
Susanna Ho,,,Decision Support Systems,Examining the effects of malfunctioning personalized services on online users' distrust and behaviors,2013,3.0,"Chau, P, Ho, S, Ho, K et al",10.1016/j.dss.2013.05.023,https://doi.org/10.1016/j.dss.2013.05.023,,A*,Q1,0.97869244,77.0,11.0953,closed,,published,ANU staff profile
Susanna Ho,,,Decision Support Systems,The Effects of Location Personalization on Individuals' Intention to Use Mobile Services,2012,1.0,"Ho, S",10.1016/j.dss.2012.05.012,https://doi.org/10.1016/j.dss.2012.05.012,,A*,Q1,0.98830147,91.0,16.0695,closed,,published,ANU staff profile
Susanna Ho,,,Information Systems Research,Timing of Adaptive Web Personalization and its Effects on Online Consumer Behavior,2011,3.0,"Ho, S, Bodoff, D & Tam, K",10.1287/isre.1090.0262,https://doi.org/10.1287/isre.1090.0262,,A*,Q1,0.98976507,155.0,19.0733,closed,,published,ANU staff profile
Susanna Ho,,,Information Systems Research,Web Personalization as a Persuasion Strategy: An Elaboration Likelihood Model Perspective,2005,2.0,"Tam, K & Ho, S",10.1287/isre.1050.0058,https://doi.org/10.1287/isre.1050.0058,,A*,Q1,0.99579913,630.0,32.7503,closed,,published,ANU staff profile
Tejshree Kala,0000-0003-4145-2671,,The European Accounting Review,Are Individual Analysts' Responses to Management Forecasts Conditioned by Managers' Forecasting Track Records?,2024,3.0,"Kala, T., Shailer, G. and M. Wilson",10.1080/09638180.2024.2413001,https://doi.org/10.1080/09638180.2024.2413001,https://doi.org/10.1080/09638180.2024.2413001,A*,Q1,0.85517053,2.0,1.3705,hybrid,https://doi.org/10.1080/09638180.2024.2413001,published,ANU staff profile
Tejshree Kala,0000-0003-4145-2671,,The European Accounting Review,SEC Compensation-related Comment Letters and Excess CEO Compensation,2022,4.0,"Wang, W., Zhang, L., Wilson, M. and T. Kala",10.1080/09638180.2022.2046120,https://doi.org/10.1080/09638180.2022.2046120,https://doi.org/10.1080/09638180.2022.2046120,A*,Q1,0.84745763,10.0,1.6701,closed,,published,ANU staff profile
Eunice Khoo,0000-0001-8405-0504,,Journal of Business Research,CEO financial distress experience and CSR: A contingency perspective,2025,4.0,"Balaji, P., C. Qian, E.S. Khoo, and L.Y. Lu",10.1016/j.jbusres.2025.115546,https://doi.org/10.1016/j.jbusres.2025.115546,https://doi.org/10.1016/j.jbusres.2025.115546,A,Q1,0.89323049,2.0,2.3047,hybrid,https://doi.org/10.1016/j.jbusres.2025.115546,published,ANU staff profile
Eunice Khoo,0000-0001-8405-0504,,Accounting and Finance,The Effect of CEO Adverse Professional Experience on Management Forecast Pessimism,2025,3.0,"Khoo, E.S., L.Y. Lu, and Z. Peng",10.1111/acfi.13324,https://doi.org/10.1111/acfi.13324,https://doi.org/10.1111/acfi.13324,A,Q1,0.79926376,3.0,1.211,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/acfi.13324,published,ANU staff profile
Eunice Khoo,0000-0001-8405-0504,,Auditing: A Journal of Practice and Theory,Internal and External Social Capital of Big 4 Audit Offices,2024,5.0,"Cardinaels, E., E.S. Khoo, Y.F. Kuang, G. Lee, and B. Qin",10.2308/AJPT-2022-188,https://doi.org/10.2308/AJPT-2022-188,https://aus01.safelinks.protection.outlook.com/?url=https%3A%2F%2Flinkprotect.cudasvc.com%2Furl%3Fa%3Dhttps%253a%252f%252fdoi.org%252f10.2308%252fAJPT-2022-188%26c%3DE%2C1%2C1_lZelKcpvVDL8vpjxwrzihS3G9LMSQ8LPZD2edwNBpvX_FM1Ko03_XHwmwXQXFy749zA5QRz8IYahK-65pDPP_AqLAK-aHCDEndUfHI84z2vnmG4v_WViA%2C%26typo%3D1%26ancr_add%3D1&data=05%7C02%7Ceunice.khoo%40anu.edu.au%7C3ecadb5380c049c9192408dd09170e25%7Ce37d725cab5c46249ae5f0533e486437%7C0%7C0%7C638676716873223367%7CUnknown%7CTWFpbGZsb3d8eyJFbXB0eU1hcGkiOnRydWUsIlYiOiIwLjAuMDAwMCIsIlAiOiJXaW4zMiIsIkFOIjoiTWFpbCIsIldUIjoyfQ%3D%3D%7C0%7C%7C%7C&sdata=xgxlN9TLb6zZ74zfEuav1chofNIA0sGTxTq0d98%2FTwY%3D&reserved=0,A*,Q1,0.85286839,1.0,0.7155,green,https://research.tilburguniversity.edu/en/publications/730c09b0-2a4f-420a-a302-52aa4f324f9b,published,ANU staff profile
Eunice Khoo,0000-0001-8405-0504,,Auditing: A Journal of Practice and Theory,"Superstition, Risk Aversion, and Audit Quality: Evidence from China",2024,4.0,"Dou, H., E.S. Khoo, W. Tan, and J.J. Zhang",10.2308/AJPT-2022-140,https://doi.org/10.2308/AJPT-2022-140,https://doi.org/10.2308/AJPT-2022-140,A*,Q1,0.97220621,16.0,7.0108,bronze,https://publications.aaahq.org/ajpt/article-pdf/doi/10.2308/AJPT-2022-140/106830/ajpt-2022-140.pdf,published,ANU staff profile
Eunice Khoo,0000-0001-8405-0504,,Accounting and Finance,Climate Change Disclosure and the Information Environment in the Initial Public Offering Market,2023,3.0,"Chen, J.W, E.S. Khoo and Z. Peng",10.1111/acfi.13085,https://doi.org/10.1111/acfi.13085,http://doi.org/10.1111/acfi.13085,A,Q1,0.97535502,21.0,8.3323,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/acfi.13085,published,ANU staff profile
Eunice Khoo,0000-0001-8405-0504,,Journal of Business Finance & Accounting,Shareholder Election of CSR Committee Members and its Effects on CSR Performance,2023,3.0,"Khoo, E.S., L. Chen and G.S. Monroe",10.1111/jbfa.12643,https://doi.org/10.1111/jbfa.12643,https://doi.org/10.1111/jbfa.12643,A*,Q1,0.89587189,23.0,2.3968,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jbfa.12643,published,ANU staff profile
Eunice Khoo,0000-0001-8405-0504,,Journal of Business Finance & Accounting,Corporate Social Responsibility Performance and the Reputational Incentives of Independent Directors,2022,4.0,"Khoo, E.S., Y. Lim, L.Y. Lu and G.S. Monroe",10.1111/jbfa.12569,https://doi.org/10.1111/jbfa.12569,https://doi.org/10.1111/jbfa.12569,A*,Q1,0.95504792,40.0,5.325,closed,,published,ANU staff profile
Eunice Khoo,0000-0001-8405-0504,,Abacus,Audit Committee Members’ Reputation Incentives and Their Effectiveness in Monitoring the Financial Reporting Process,2020,3.0,"Khoo, E.S., Y. Lim and G.S. Monroe",10.1111/abac.12201,https://doi.org/10.1111/abac.12201,https://doi.org/10.1111/abac.12201,A,Q2,0.95951639,37.0,5.8749,closed,,published,ANU staff profile
Eunice Khoo,0000-0001-8405-0504,,International Journal of Auditing,The Impact of Corporate Reputation on the Timeliness of External Audit and Earnings Announcement,2020,3.0,"Khoo, E.S., Y. Lim and G.S. Monroe",10.1111/ijau.12202,https://doi.org/10.1111/ijau.12202,https://doi.org/10.1111/ijau.12202,A,Q1,0.88320415,15.0,2.1644,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,British Accounting Review,"From intention to action on sustainability reporting: the role of individual, organisational and institutional factors during war and post-war periods",2022,1.0,,10.1016/j.bar.2021.101021,https://doi.org/10.1016/j.bar.2021.101021,,A*,Q1,0.94422438,33.0,4.5927,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,Accounting Auditing and Accountability Journal,The diffusion of sustainability key performance indicators in a developing country context,2021,1.0,,10.1108/aaaj-07-2019-4106,https://doi.org/10.1108/aaaj-07-2019-4106,,A*,Q1,0.91808868,27.0,2.9026,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,Accounting and Finance,"Australian not-for-profit sector views on the conceptual framework, accounting standards and accounting information",2021,1.0,,10.1111/acfi.12605,https://doi.org/10.1111/acfi.12605,,A,Q1,0.92225881,9.0,2.8243,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,Accounting Auditing and Accountability Journal,Sustainability Reporting and the Theory of Planned Behaviour,2015,1.0,,10.1108/aaaj-08-2013-1449,https://doi.org/10.1108/aaaj-08-2013-1449,,A*,Q1,0.97671168,144.0,10.7895,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,Accounting and Finance,"GAAP, GFS and AASB 1049: perceptions of public sector stakeholders",2013,1.0,,10.1111/j.1467-629x.2012.00469.x,https://doi.org/10.1111/j.1467-629x.2012.00469.x,,A,Q1,0.91786338,12.0,2.9156,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,Financial Accountability and Management,Mind Your Accruals: Perceived Usefulness of Financial Information in the Australian Public Sector under Different Accounting Systems,2010,1.0,,10.1111/j.1468-0408.2010.00502.x,https://doi.org/10.1111/j.1468-0408.2010.00502.x,,A,Q1,0.98397864,116.0,9.7008,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,The International Journal of Accounting,"Executive Performance-based Remuneration, Performance Change and Board Structures",2009,1.0,,10.1016/j.intacc.2009.03.002,https://doi.org/10.1016/j.intacc.2009.03.002,,A,Q2,0.94180665,45.0,3.8233,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,Financial Accountability and Management,Preparing performance information in the public sector: an Australian perspective,2008,1.0,,10.1111/j.1468-0408.2008.00449.x,https://doi.org/10.1111/j.1468-0408.2008.00449.x,,A,Q1,0.97936726,101.0,8.6703,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,Australian Accounting Review,Performance Reporting by Australian Government Trading Enterprises: an Empirical Study 1998-2002,2006,1.0,,10.1111/j.1835-2561.2006.tb00358.x,https://doi.org/10.1111/j.1835-2561.2006.tb00358.x,,B,Q2,0.77523372,17.0,0.8959,closed,,published,ANU staff profile
Janet Lee,0000-0001-6492-0314,,Accounting Forum,Infrastructure Assets Disclosure in Australian Public Sector Annual Reports,2004,1.0,,10.1016/j.accfor.2004.08.002,https://doi.org/10.1016/j.accfor.2004.08.002,,A,Q1,0.77003891,32.0,0.8688,closed,,published,ANU staff profile
Lingwei Li,0000-0002-9855-8082,,European Financial Management,Pilot CEOs and corporate cash holdings,2025,3.0,"Chen, L., Li, L. and Wee, M",10.1111/eufm.12545,https://doi.org/10.1111/eufm.12545,,A,Q1,0.9477087,3.0,5.7217,hybrid,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/eufm.12545,published,ANU staff profile
Lingwei Li,0000-0002-9855-8082,,Australian Journal of Management,Workforce education and corporate innovation,2022,3.0,"Li, L., Liu, L. and Wu, H",10.1177/03128962221077453,https://doi.org/10.1177/03128962221077453,,A,Q1,0.88892736,9.0,1.9277,closed,,published,ANU staff profile
Lingwei Li,0000-0002-9855-8082,,Accounting and Finance,Busy directors and firm performance: a replication and extension of Hauser (2018),2021,3.0,"Daniliuc, S., Li, L. and Wee, M",10.1111/acfi.12631,https://doi.org/10.1111/acfi.12631,,A,Q1,0.8913767,15.0,2.4736,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/acfi.12631,published,ANU staff profile
Lingwei Li,0000-0002-9855-8082,,Pacific-Basin Finance Journal,Busy directors and firm performance: Evidence from Australian mergers,2020,3.0,"Daniliuc, S.O., Li, L. and Wee, M",10.1016/j.pacfin.2020.101434,https://doi.org/10.1016/j.pacfin.2020.101434,,A,Q1,0.94582526,18.0,4.6381,closed,,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,The European Accounting Review,Economic Policy Uncertainty and Firms’ Non-GAAP Reporting,2024,3.0,"Xia Chen, Xuejun Jiang and Yangxin Yu",10.1080/09638180.2024.2368721,https://doi.org/10.1080/09638180.2024.2368721,,A*,Q1,0.73381754,1.0,0.6821,green,https://figshare.com/articles/journal_contribution/Economic_policy_uncertainty_and_firms_non-GAAP_reporting/26776618,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,Journal of Business Finance & Accounting,Local community's social capital and CEO pay duration,2024,3.0,"Zhenjiang Gu, Jeong Bon Kim and Yangxin Yu",10.1111/jbfa.12781,https://doi.org/10.1111/jbfa.12781,,A*,Q1,0.94499277,7.0,4.8899,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jbfa.12781,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,European Accounting Review,"The Opioid Crisis, Employee Health Capital, and Corporate Information Production",2023,3.0,"Kathy Wang, Leye Li and Mark Wilson",10.2139/ssrn.4602184,https://doi.org/10.2139/ssrn.4602184,,,,,0.0,,green,https://doi.org/10.2139/ssrn.4602184,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,British Accounting Review,CEO equity incentive duration and expected crash risk,2023,2.0,Zhenjiang Gu and Yangxin Yu,10.1016/j.bar.2023.101265,https://doi.org/10.1016/j.bar.2023.101265,,A*,Q1,0.93778027,10.0,3.9972,closed,,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,Journal of Business Finance & Accounting,Corporate Social Responsibility Performance and the Reputational Incentives of Independent Directors,2022,3.0,"Eunice Khoo, Youngdeok Lim and Gary Monroe",10.1111/jbfa.12569,https://doi.org/10.1111/jbfa.12569,,A*,Q1,0.95504792,40.0,5.325,closed,,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,"Accounting, Organizations and Society",Death is a Law: Death of Former Colleagues and Management Forecasts,2022,3.0,"Flora Kuang, Leye Li and Bo Qin",10.1016/j.aos.2022.101350,https://doi.org/10.1016/j.aos.2022.101350,,A*,Q1,0.90193666,15.0,2.6811,green,https://unsworks.unsw.edu.au/bitstreams/f2958cea-3759-4420-97fd-9346ee7ef969/download,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,Journal of Corporate Finance,Local political corruption and Firm's non-GAAP reporting,2021,3.0,"Xia Chen, Xuejun Jiang and Yangxin Yu",10.1016/j.jcorpfin.2021.102071,https://doi.org/10.1016/j.jcorpfin.2021.102071,,A*,Q1,0.71685345,3.0,0.576,green,https://figshare.com/articles/journal_contribution/Local_political_corruption_and_firm_s_non-GAAP_reporting/26776624,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,Strategic Management Journal,Financial Analyst Coverage and Corporate Social Performance: Evidence from Natural Experiments,2019,2.0,Cuili Qian and Yangxin Yu,10.1002/smj.3066,https://doi.org/10.1002/smj.3066,,A*,Q1,0.84921188,14.0,1.6666,closed,,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,The Accounting Review,Analyst Coverage and Expected Crash Risk: Evidence from Exogenous Changes in Analyst Coverage,2018,2.0,Jeong Bon Kim and Yangxin Yu,10.2308/accr-52280,https://doi.org/10.2308/accr-52280,,A*,Q1,0.99557124,296.0,23.4148,closed,,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,Auditing: A Journal of Practice and Theory,Investment-related Pressure and Audit Risk,2017,2.0,Steven Wu and Yangxin Yu,10.2308/ajpt-51670,https://doi.org/10.2308/ajpt-51670,,A*,Q1,0.91592377,23.0,3.1415,closed,,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,The European Accounting Review,Corporate Social Responsibility Disclosure and the Value of Cash Holdings,2017,2.0,Greg Shailer and Yangxin Yu,10.1080/09638180.2016.1187074,https://doi.org/10.1080/09638180.2016.1187074,,A*,Q1,0.98333942,108.0,12.1617,closed,,published,ANU staff profile
Louise Lu,0000-0002-5383-4303,,Journal of Accounting and Economics,Financial Statement Comparability and Expected Crash Risk,2016,3.0,"Jeong Bon Kim, Leye Li and Yangxin Yu",10.1016/j.jacceco.2015.12.003,https://doi.org/10.1016/j.jacceco.2015.12.003,,A*,Q1,0.99859869,455.0,54.9586,closed,,published,ANU staff profile
Juliana Ng,0000-0002-1629-4731,,Journal of Consumer Affairs,Presentation Format and Financial Literacy: Accessibility and Assessability of Retirement Savings Statements,2015,1.0,,10.1111/joca.12087,https://doi.org/10.1111/joca.12087,,A,Q1,0.95245764,23.0,5.3494,closed,,published,ANU staff profile
Juliana Ng,0000-0002-1629-4731,,Accounting and Finance,"GAAP, GFS and AASB 1049: Perceptions of Public Sector Stakeholders",2013,1.0,,10.1111/j.1467-629x.2012.00469.x,https://doi.org/10.1111/j.1467-629x.2012.00469.x,,A,Q1,0.91786338,12.0,2.9156,closed,,published,ANU staff profile
Juliana Ng,0000-0002-1629-4731,,Accounting and Business Research,Conceptual Framework Issues: Perspectives of Australian Public Sector Stakeholders,2012,1.0,,10.1080/00014788.2012.670383,https://doi.org/10.1080/00014788.2012.670383,,A,Q1,0.16125,3.0,0.0,closed,,published,ANU staff profile
Juliana Ng,0000-0002-1629-4731,,Financial Accountability and Management,Mind Your Accruals: Perceived Usefulness of Financial Information in the Australian Public Sector Under Different Accounting Systems,2010,1.0,,10.1111/j.1468-0408.2010.00502.x,https://doi.org/10.1111/j.1468-0408.2010.00502.x,,A,Q1,0.98397864,116.0,9.7008,closed,,published,ANU staff profile
Juliana Ng,0000-0002-1629-4731,,Auditing: A Journal of Practice and Theory,The Moral Intensity of Reduced Audit Quality Acts,2008,1.0,,10.2308/aud.2008.27.1.127,https://doi.org/10.2308/aud.2008.27.1.127,,A*,Q1,0.97619945,105.0,10.0138,closed,,published,ANU staff profile
